lat,lon,data,anno,localita,area,vittime,vittime_civili,tipo_violenza,attore_a,attore_b,precisione_geo
31.32371,34.34759,2021-05-14,2021,Abassan town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.51667,34.45,2021-05-14,2021,Gaza town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.297,34.24344,2021-05-14,2021,Rafah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2021-05-15,2021,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2021-05-15,2021,Al-Burayij refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42136,34.38538,2021-05-15,2021,Maghazi refugee camp,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.08333,34.81667,2021-05-15,2021,Ramat Gan town,Tel Aviv district,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.53491,34.44662,2021-05-15,2021,al-Shati refugee camp,Gaza Strip,10,10,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2021-05-15,2021,Gaza town,Gaza Strip,3,2,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.5353,34.53579,2021-05-16,2021,Beit Hanoun town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2021-05-16,2021,Jabaliyah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2021-05-16,2021,Deir al-Balah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.32371,34.34759,2021-05-16,2021,Abassan town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2021-05-16,2021,Gaza town,Gaza Strip,46,46,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.297,34.24344,2021-05-16,2021,Rafah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.51667,34.45,2021-05-17,2021,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.51667,34.45,2021-05-17,2021,Gaza town,Gaza Strip,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.51667,34.45,2021-05-17,2021,Gaza town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2021-05-17,2021,Beit Lahiya town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2021-05-17,2021,Deir al-Balah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.5464,34.49514,2021-05-17,2021,Beit Lahiya town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.53639,34.49454,2021-05-17,2021,Jabaliyah refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.30675,34.3611,2021-05-18,2021,Khuzaa town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.37417,34.39944,2021-05-18,2021,Eshkol Regional council,Southern district,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.52935,35.0938,2021-05-18,2021,Hebron town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2021-05-18,2021,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.5353,34.53579,2021-05-19,2021,Beit Hanoun town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
31.45678,34.4424,2021-05-19,2021,Juhr al-Deek village,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.41748,34.35014,2021-05-19,2021,Deir al-Balah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.5272,34.48347,2021-05-19,2021,Jabaliyah town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2021-05-19,2021,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5272,34.48347,2021-05-19,2021,Jabaliyah town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2021-05-19,2021,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.5272,34.48347,2021-05-20,2021,Jabaliyah town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2021-05-20,2021,Khan Younis town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.5464,34.49514,2021-05-20,2021,Beit Lahiya town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PRC,1
31.78333,35.21667,2021-05-25,2021,Jerusalem city,Jerusalem district,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
32.45943,35.30086,2021-06-10,2021,Jenin town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.62139,35.10222,2021-07-28,2021,Beit Ummar village,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
32.46111,35.3,2021-08-16,2021,Jenin refugee camp,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.46111,35.3,2021-08-16,2021,Jenin refugee camp,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2021-08-21,2021,Gaza town,Gaza Strip,3,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.20641,35.28658,2021-08-24,2021,Balata refugee camp,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
31.90256,35.19555,2021-08-31,2021,Ramallah town,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,2
31.78333,35.21667,2021-09-26,2021,Jerusalem city,Jerusalem district,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
32.45943,35.30086,2021-09-26,2021,Jenin town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.45943,35.30086,2021-09-30,2021,Jenin town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.32222,35.36861,2021-11-16,2021,Tubas town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.78333,35.21667,2021-11-21,2021,Jerusalem city,Jerusalem district,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.21992,35.26362,2021-12-13,2021,Nablus town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.26274,35.18509,2021-12-16,2021,Shavei Shomron,West Bank,1,1,Violenza unilaterale contro civili,PIJ,Civilians,2
32.106,35.1879,2021-12-31,2021,Ariel settlement,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.21992,35.26362,2022-01-05,2022,Nablus town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.66667,35.5,2022-01-12,2022,Jordan valley,n/d,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,5
32.21992,35.26362,2022-02-08,2022,Nablus town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.46111,35.3,2022-03-01,2022,Jenin refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.46111,35.3,2022-03-01,2022,Jenin refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.46111,35.3,2022-03-31,2022,Jenin refugee camp,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2022-04-02,2022,Jenin town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.46111,35.3,2022-04-09,2022,Jenin refugee camp,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.70995,35.13386,2022-04-10,2022,Husan village,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,1
32.45943,35.30086,2022-04-14,2022,Jenin town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.45556,35.26028,2022-04-27,2022,Burqin village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.106,35.1879,2022-04-29,2022,Ariel settlement,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.46111,35.3,2022-05-11,2022,Jenin refugee camp,West Bank,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2022-05-13,2022,Jenin town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,2
32.45943,35.30086,2022-05-21,2022,Jenin town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.21992,35.26362,2022-05-25,2022,Nablus town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.46111,35.3,2022-06-17,2022,Jenin refugee camp,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.45943,35.30086,2022-06-29,2022,Jenin town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.21992,35.26362,2022-07-24,2022,Nablus town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.46111,35.3,2022-08-01,2022,Jenin refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2022-08-01,2022,Jenin town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2022-08-05,2022,Gaza town,Gaza Strip,16,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
31.43953,34.40294,2022-08-07,2022,Al-Burayij refugee camp,Gaza Strip,4,4,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.53639,34.49454,2022-08-07,2022,Jabaliyah refugee camp,Gaza Strip,5,5,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.21992,35.26362,2022-08-09,2022,Nablus town,West Bank,3,1,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.40955,35.28088,2022-09-05,2022,Qabatiya town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.29369,35.34457,2022-09-07,2022,Al-Far'a Camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.50885,35.31304,2022-09-14,2022,Jalamah village,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,2
32.46111,35.3,2022-09-28,2022,Jenin refugee camp,West Bank,5,1,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.21992,35.26362,2022-10-05,2022,Nablus town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.21688,35.31946,2022-10-05,2022,Deir al-Hatab village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.46111,35.3,2022-10-14,2022,Jenin refugee camp,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.45943,35.30086,2022-10-21,2022,Jenin town,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.21992,35.26362,2022-10-25,2022,Nablus town,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,2
32.21992,35.26362,2022-10-28,2022,Nablus town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.52935,35.0938,2022-10-29,2022,Hebron town,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.45943,35.30086,2022-11-03,2022,Jenin town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.46111,35.3,2022-11-21,2022,Jenin refugee camp,West Bank,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.21992,35.26362,2022-11-22,2022,Nablus town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.78333,35.21667,2022-11-23,2022,Jerusalem city,Jerusalem district,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.45943,35.30086,2022-11-29,2022,Jenin town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.69402,35.18416,2022-12-05,2022,Dheisheh refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
31.98611,35.25917,2022-12-07,2022,Silwad village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.45943,35.30086,2022-12-08,2022,Jenin town,West Bank,3,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.21992,35.26362,2022-12-22,2022,Nablus town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.47798,35.25379,2023-01-01,2023,Kafr Dan village,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.20641,35.28658,2023-01-11,2023,Balata refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.40955,35.28088,2023-01-12,2023,Qabatiya town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.3206,35.20329,2023-01-14,2023,al-Fandaqumiyah,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.98611,35.25917,2023-01-15,2023,Silwad village,West Bank,1,1,Violenza unilaterale contro civili,Government of Israel,Civilians,2
31.58029,35.10178,2023-01-17,2023,Halhul village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
32.46111,35.3,2023-01-18,2023,Jenin refugee camp,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.2122,35.15981,2023-01-25,2023,Kedumim village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
32.46111,35.3,2023-01-26,2023,Jenin refugee camp,West Bank,9,2,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.52935,35.0938,2023-01-30,2023,Hebron town,West Bank,0,0,Violenza unilaterale contro civili,Government of Israel,Civilians,1
31.83987,35.44078,2023-02-06,2023,Aqbat Jabr refugee camp,West Bank,5,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.46111,35.3,2023-02-12,2023,Jenin refugee camp,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.21992,35.26362,2023-02-22,2023,Nablus town,West Bank,11,4,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.1525,35.25667,2023-02-26,2023,Huwara village,West Bank,2,2,Violenza unilaterale contro civili,Hamas,Civilians,1
32.46111,35.3,2023-03-07,2023,Jenin refugee camp,West Bank,7,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.06667,34.78333,2023-03-09,2023,Tel Aviv town,Tel Aviv district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.32389,35.22222,2023-03-09,2023,Jaba village,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.06667,34.78333,2023-03-09,2023,Tel Aviv town,Tel Aviv district,1,1,Violenza unilaterale contro civili,Hamas,Civilians,1
32.46111,35.3,2023-03-16,2023,Jenin refugee camp,West Bank,4,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.31037,35.02863,2023-03-23,2023,Tulkarm town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.62139,35.10222,2023-04-01,2023,Beit Ummar village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,2
31.83987,35.44078,2023-05-01,2023,Aqbat Jabr refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2023-05-02,2023,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.21992,35.26362,2023-05-04,2023,Nablus town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.31847,35.05926,2023-05-06,2023,Tulkarm refugee camp,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2023-05-09,2023,Khan Younis town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2023-05-09,2023,Gaza town,Gaza Strip,11,9,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.42507,34.3734,2023-05-09,2023,Gaza Strip,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,4
31.297,34.24344,2023-05-09,2023,Rafah governorate,Gaza Strip,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,3
31.25864,34.28244,2023-05-10,2023,Shokat as-Sufi town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
31.32371,34.34759,2023-05-10,2023,Abassan town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
32.40955,35.28088,2023-05-10,2023,Qabatiya town,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.42507,34.3734,2023-05-10,2023,Gaza Strip,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,4
31.51667,34.45,2023-05-10,2023,Gaza town,Gaza Strip,0,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.44766,34.39287,2023-05-11,2023,Nuseirat refugee camp,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,2
32.21992,35.26362,2023-05-11,2023,Nablus town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
31.89796,34.80812,2023-05-11,2023,Rehovot town,Central district,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.34444,34.30306,2023-05-11,2023,Khan Younis town,Gaza Strip,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.34278,34.32534,2023-05-11,2023,Bani Suheila village,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.53639,34.49454,2023-05-11,2023,Jabaliyah refugee camp,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.31871,35.05879,2023-05-11,2023,Nur Shams refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.51667,34.45,2023-05-12,2023,Gaza town,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.42202,34.52435,2023-05-13,2023,Shokeda village,Southern district,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.47547,35.08949,2023-05-13,2023,Barta'a village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.21986,35.29744,2023-05-15,2023,Askar refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.20641,35.28658,2023-05-22,2023,Balata refugee camp,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.45943,35.30086,2023-05-29,2023,Jenin town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PNA,1
32.46111,35.3,2023-06-19,2023,Jenin refugee camp,West Bank,7,2,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.70995,35.13386,2023-06-19,2023,Husan village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.15949,35.22228,2023-06-20,2023,Urif village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.0714,35.2653,2023-06-20,2023,Eli settlement,West Bank,4,4,Violenza unilaterale contro civili,Hamas,Civilians,2
32.46111,35.3,2023-06-21,2023,Jenin refugee camp,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.21986,35.29744,2023-06-23,2023,Askar refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.46111,35.3,2023-07-03,2023,Jenin refugee camp,West Bank,10,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.90514,35.21496,2023-07-03,2023,al-Bireh town,West Bank,0,0,Violenza unilaterale contro civili,Government of Israel,Civilians,1
32.46111,35.3,2023-07-04,2023,Jenin refugee camp,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.2122,35.15981,2023-07-06,2023,Kedumim village,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
32.21992,35.26362,2023-07-07,2023,Nablus town,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PFLP,1
32.27562,35.19873,2023-07-21,2023,Sabasţīyah town,West Bank,0,0,Violenza unilaterale contro civili,Government of Israel,Civilians,1
32.20026,35.27311,2023-07-25,2023,Mount Gerizim,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.23025,35.24956,2023-07-26,2023,Ein Beit al-Ma'a refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.31871,35.05879,2023-08-04,2023,Nur Shams refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.06667,34.78333,2023-08-05,2023,Tel Aviv town,Tel Aviv district,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.46111,35.3,2023-08-06,2023,Jenin refugee camp,West Bank,3,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,2
32.23025,35.24956,2023-08-10,2023,Ein Beit al-Ma'a refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.31847,35.05926,2023-08-11,2023,Tulkarm refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
31.83987,35.44078,2023-08-15,2023,Aqbat Jabr refugee camp,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.45943,35.30086,2023-08-17,2023,Jenin town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
32.38539,35.32313,2023-08-22,2023,Zababida village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.31871,35.05879,2023-09-05,2023,Nur Shams refugee camp,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.46111,35.3,2023-09-19,2023,Jenin refugee camp,West Bank,4,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.47798,35.25379,2023-09-22,2023,Kafr Dan village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,PIJ,1
32.31871,35.05879,2023-09-24,2023,Nur Shams refugee camp,West Bank,2,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.90514,35.21496,2023-09-29,2023,al-Bireh town,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
32.27551,35.08135,2023-10-05,2023,Shufa village,West Bank,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.62139,35.10222,2023-10-07,2023,Beit Ummar village,West Bank,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Fatah,1
30.66667,34.83333,2023-10-07,2023,Southern district,Southern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
30.66667,34.83333,2023-10-07,2023,Southern district,Southern district,218,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.52278,34.59528,2023-10-07,2023,Sderot town,Southern district,18,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
30.66667,34.83333,2023-10-07,2023,Southern district,Southern district,163,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.51647,34.34363,2023-10-07,2023,Waters off Gaza coast,Gaza Strip,24,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,5
31.51667,34.45,2023-10-07,2023,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42507,34.3734,2023-10-07,2023,Gaza Strip,Gaza Strip,8,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.34444,34.30306,2023-10-07,2023,Khan Younis town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2023-10-07,2023,Gaza town,Gaza Strip,1,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.39822,34.4719,2023-10-07,2023,Kibbutz Reim festival site,Southern district,15,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.34444,34.30306,2023-10-07,2023,Khan Younis town,Gaza Strip,10,6,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,2
31.297,34.24344,2023-10-07,2023,Rafah town,Gaza Strip,12,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42426,34.49163,2023-10-07,2023,Kibbutz Beeri,Southern district,63,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
30.66667,34.83333,2023-10-07,2023,Southern district,Southern district,5,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
30.66667,34.83333,2023-10-07,2023,Southern district,Southern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
30.66667,34.83333,2023-10-07,2023,Southern district,Southern district,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.34018,34.30627,2023-10-07,2023,Khan Younis governorate,Gaza Strip,59,4,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.55,34.5,2023-10-07,2023,Gaza ash Shamaliyah governorate,Gaza Strip,39,1,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.297,34.24344,2023-10-07,2023,Rafah governorate,Gaza Strip,28,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.425,34.3734,2023-10-07,2023,Gaza governorate,Gaza Strip,90,14,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.41748,34.35014,2023-10-07,2023,Deir al-Balah governorate,Gaza Strip,26,5,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,3
31.297,34.24344,2023-10-07,2023,Rafah town,Gaza Strip,3,3,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.43953,34.40294,2023-10-07,2023,Al-Burayij refugee camp,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.42507,34.3734,2023-10-07,2023,Gaza Strip,Gaza Strip,2,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,4
31.5464,34.49514,2023-10-07,2023,Beit Lahiya town,Gaza Strip,2,2,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
31.51667,34.45,2023-10-07,2023,Gaza town,Gaza Strip,1,0,Conflitto tra Stati/gruppi armati,Government of Israel,Hamas,1
